file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\live_templates\src\main\java\org\intellij\sdk\liveTemplates\MarkdownContext.java,org.intellij.sdk.liveTemplates.MarkdownContext,class,3,4,1,3,2,2,0,3,1,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,3,0,0,0,0,0,0,0,0,8,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\gen\org\intellij\sdk\language\parser\SimpleParser.java,org.intellij.sdk.language.parser.SimpleParser,class,7,9,2,7,28,1,0,18,66,0,0,0,12,9,3,4,1,4,8,0,0,0,0,0,0,0,0,0,0,0,8,83,19,1,0,0,0,12,10,20,7,12,2,0,0,0,44,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\comparing_string_references_inspection\src\test\testData\Neq.java,Neq,class,0,0,0,0,1,1,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_wizard\src\main\java\org\intellij\sdk\project\wizard\DemoModuleWizardStep.java,org.intellij.sdk.project.wizard.DemoModuleWizardStep$Anonymous1,anonymous,0,0,0,0,2,1,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,-1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\gen\org\intellij\sdk\language\psi\SimpleVisitor.java,org.intellij.sdk.language.psi.SimpleVisitor,class,6,8,2,6,3,2,0,3,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleLanguageCodeStyleSettingsProvider.java,org.intellij.sdk.language.SimpleLanguageCodeStyleSettingsProvider,class,6,6,0,6,5,2,0,2,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,2,0,0,17,0,0,1,0,1,0,0,0,44,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\tool_window\src\main\java\org\intellij\sdk\toolWindow\MyToolWindow.java,org.intellij.sdk.toolWindow.MyToolWindow,class,2,4,2,2,5,1,0,11,3,0.6666667,0,0,3,0,3,0,0,0,3,0,0,0,6,0,0,6,0,0,0,0,3,30,1,0,0,0,2,9,4,6,7,13,0,0,0,2,32,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode,class,9,11,2,9,27,2,0,33,66,0.9166667,0,0,12,0,6,4,2,0,8,0,0,0,1,1,0,1,0,0,1,0,1,115,9,4,2,1,0,5,3,13,0,13,3,1,0,2,61,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleLineMarkerProvider.java,org.intellij.sdk.language.SimpleLineMarkerProvider,class,10,10,0,10,7,2,0,13,0,0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,1,0,3,1,1,6,2,6,1,0,0,0,29,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleUtil.java,org.intellij.sdk.language.SimpleUtil,class,8,14,6,8,14,1,0,15,3,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,46,3,4,4,0,0,3,0,12,0,11,5,0,0,0,45,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleFindUsagesProvider.java,org.intellij.sdk.language.SimpleFindUsagesProvider,class,9,9,0,9,9,1,0,2,15,0,0,0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,0,0,3,4,0,0,1,0,1,0,0,0,28,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\action_basics\src\main\java\icons\SdkIcons.java,icons.SdkIcons,class,1,2,1,1,0,1,0,1,0,NaN,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,6,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleLexerAdapter.java,org.intellij.sdk.language.SimpleLexerAdapter,class,2,5,3,2,1,2,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCreatePropertyQuickFix.java,org.intellij.sdk.language.SimpleCreatePropertyQuickFix,class,12,13,1,12,9,2,0,27,9,0.5,0.1,0.1,6,0,4,1,0,1,5,0,0,0,1,0,0,1,0,0,1,0,0,46,3,0,3,0,1,6,3,7,1,7,3,0,0,2,44,0,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleChooseByNameContributor.java,org.intellij.sdk.language.SimpleChooseByNameContributor,class,10,10,0,10,2,1,0,6,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,3,0,4,0,0,0,1,27,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleReference.java,org.intellij.sdk.language.SimpleReference,class,13,15,2,13,9,2,0,19,4,0.5,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,1,0,2,31,3,2,2,0,0,0,3,8,0,8,2,0,0,0,29,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleStructureAwareNavbar.java,org.intellij.sdk.language.SimpleStructureAwareNavbar,class,7,7,0,7,6,2,0,2,3,0,0,0,3,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,2,0,0,0,0,0,1,0,0,0,18,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\psi\impl\SimpleNamedElementImpl.java,org.intellij.sdk.language.psi.impl.SimpleNamedElementImpl,class,4,5,1,4,1,2,1,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1025,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\test\testData\RenameTestData.java,Test,class,0,0,0,0,1,1,0,1,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\module\src\main\java\org\intellij\sdk\module\DemoModuleType.java,org.intellij.sdk.module.DemoModuleType,class,7,9,2,7,7,2,0,3,19,0.71428573,0.04761905,0.04761905,7,1,7,0,0,0,7,0,0,0,1,1,0,1,0,0,1,0,0,24,6,0,0,0,0,3,0,1,0,1,0,0,0,0,23,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\gen\org\intellij\sdk\language\psi\SimpleTypes.java,org.intellij.sdk.language.psi.SimpleTypes$Factory,innerclass,4,4,0,4,2,1,0,1,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,1,0,1,1,1,1,0,0,0,23,0,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_model\src\main\java\icons\SdkIcons.java,SdkIcons,class,2,3,1,2,0,1,0,1,0,NaN,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,6,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleIcons.java,org.intellij.sdk.language.SimpleIcons,class,1,2,1,1,0,1,0,1,0,NaN,-1,-1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,9,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCommenter.java,org.intellij.sdk.language.SimpleCommenter,class,2,2,0,2,5,1,0,0,10,0,0,0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,2,0,0,0,0,0,0,0,0,10,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\live_templates\src\main\java\org\intellij\sdk\liveTemplates\TitleCaseMacro.java,org.intellij.sdk.liveTemplates.TitleCaseMacro,class,8,8,0,8,6,2,0,3,6,0,0,0,4,0,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,1,0,1,2,1,2,0,1,1,0,0,0,28,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\facet_basics\src\main\java\org\intellij\sdk\facet\DemoFacetState.java,org.intellij.sdk.facet.DemoFacetState,class,2,5,3,2,3,1,0,1,1,0.5,0.33333334,0.33333334,3,0,2,0,0,1,3,0,0,0,2,1,1,0,0,1,1,0,0,13,1,0,0,0,0,1,0,2,0,2,0,0,0,0,37,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_wizard\src\main\java\org\intellij\sdk\project\wizard\DemoModuleWizardStep.java,org.intellij.sdk.project.wizard.DemoModuleWizardStep,class,7,7,0,7,3,2,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleBlock.java,org.intellij.sdk.language.SimpleBlock,class,11,13,2,11,8,2,0,8,4,0.4,0.3,0.3,5,0,3,0,2,0,5,0,0,0,1,0,0,1,0,0,1,0,0,28,4,1,3,0,0,0,0,5,0,4,2,0,0,0,23,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimplePropertyIconProvider.java,org.intellij.sdk.language.SimplePropertyIconProvider,class,5,5,0,5,2,2,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\gen\org\intellij\sdk\language\psi\SimpleTypes.java,org.intellij.sdk.language.psi.SimpleTypes,interface,3,3,0,3,0,1,0,0,0,NaN,-1,-1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,17,0,0,0,0,0,6,0,6,0,6,0,0,1,0,22,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\gen\org\intellij\sdk\language\SimpleLexer.java,org.intellij.sdk.language.SimpleLexer,class,6,8,2,6,66,1,0,22,190,0.9045698,0.33333334,0.54545456,24,10,11,12,0,1,12,0,7,0,31,20,3,25,0,3,20,0,16,296,25,12,6,1,7,27,61,115,12,79,5,0,0,0,259,0,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\conditional_operator_intention\src\test\java\org\intellij\sdk\intention\ConditionalOperatorConverterTest.java,org.intellij.sdk.intention.ConditionalOperatorConverterTest,class,3,4,1,3,3,2,0,6,3,0,0,0,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,5,0,1,2,1,0,0,0,0,36,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleFoldingBuilder.java,org.intellij.sdk.language.SimpleFoldingBuilder,class,14,14,0,14,10,2,0,20,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,33,4,1,3,0,1,5,4,12,5,12,3,0,0,0,69,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleSpellcheckingStrategy.java,org.intellij.sdk.language.SimpleSpellcheckingStrategy$SimpleCommentTokenizer,innerclass,4,4,0,4,4,2,0,7,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,1,0,0,0,2,1,0,1,2,0,0,0,11,10,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\product_specific\pycharm_basics\src\main\java\org\intellij\sdk\pycharm\PopupDialogAction.java,org.intellij.sdk.pycharm.PopupDialogAction,class,4,4,0,4,3,2,0,5,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,2,0,2,0,2,0,0,0,0,76,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\comparing_string_references_inspection\src\test\testData\Eq.java,Eq,class,0,0,0,0,1,1,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\test\java\org\intellij\sdk\language\SimpleParsingTest.java,org.intellij.sdk.language.SimpleParsingTest,class,2,2,0,2,5,2,0,1,10,0,0,0,5,0,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,0,0,25,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleDocumentationProvider.java,org.intellij.sdk.language.SimpleDocumentationProvider,class,7,8,1,7,8,2,0,11,15,0,0,0,6,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,50,7,0,0,0,3,8,0,7,1,7,1,0,0,0,77,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\tree_structure_provider\src\main\java\org\intellij\sdk\treeStructureProvider\TextOnlyTreeStructureProvider.java,org.intellij.sdk.treeStructureProvider.TextOnlyTreeStructureProvider,class,7,7,0,7,6,1,0,4,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,1,0,2,0,0,2,0,2,3,0,0,0,20,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\facet_basics\src\main\java\org\intellij\sdk\facet\DemoFacetConfiguration.java,org.intellij.sdk.facet.DemoFacetConfiguration,class,9,11,2,9,3,1,0,0,0,0,1,1,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,2,0,0,0,0,0,0,2,0,1,0,0,0,0,87,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\facet_basics\src\main\java\org\intellij\sdk\facet\DemoFacetType.java,org.intellij.sdk.facet.DemoFacetType,class,8,8,0,8,5,2,0,0,10,0.8,0,0,5,0,5,0,0,0,5,0,0,0,3,3,3,0,0,0,3,0,0,20,4,0,0,0,0,2,0,3,0,3,0,0,0,0,38,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleFileType.java,org.intellij.sdk.language.SimpleFileType,class,4,6,2,4,5,2,0,0,10,0.8,0,0,5,0,4,1,0,0,4,0,0,0,1,1,1,0,0,0,1,0,0,18,4,0,0,0,0,3,0,1,0,1,0,0,0,0,18,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleFormattingModelBuilder.java,org.intellij.sdk.language.SimpleFormattingModelBuilder,class,8,9,1,8,2,1,0,13,1,0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,2,0,0,0,0,0,0,1,0,1,0,0,0,0,15,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleStructureViewModel.java,org.intellij.sdk.language.SimpleStructureViewModel,class,10,11,1,10,5,2,0,1,10,0,0,0,5,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCodeStyleSettingsProvider.java,org.intellij.sdk.language.SimpleCodeStyleSettingsProvider$SimpleCodeStyleMainPanel,innerclass,2,2,0,2,1,2,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\project_view_pane\src\main\java\org\intellij\sdk\view\pane\ImagesProjectNode.java,org.intellij.sdk.view.pane.ImagesProjectNode$Anonymous1,anonymous,4,4,0,4,6,1,0,15,3,0,0,0,3,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2,1,2,0,2,2,0,0,3,19,-1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleStructureViewElement.java,org.intellij.sdk.language.SimpleStructureViewElement,class,11,13,2,11,12,1,0,9,0,0,1,1,8,0,8,0,0,0,8,0,0,0,1,0,0,1,0,0,1,0,0,37,7,1,2,0,0,1,1,5,0,5,2,0,0,0,45,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\editor_basics\src\main\java\org\intellij\sdk\editor\MyTypedHandler.java,org.intellij.sdk.editor.MyTypedHandler,class,7,7,0,7,1,2,0,3,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,1,2,0,2,0,0,0,1,39,0,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\psi\SimpleTokenSets.java,org.intellij.sdk.language.psi.SimpleTokenSets,interface,1,1,0,1,0,1,0,1,0,NaN,-1,-1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,15,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\psi\SimpleElementFactory.java,org.intellij.sdk.language.psi.SimpleElementFactory,class,5,7,2,5,4,1,0,4,6,0,0,0,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,18,4,0,0,0,0,3,0,4,1,4,0,0,0,0,17,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleStructureViewFactory.java,org.intellij.sdk.language.SimpleStructureViewFactory,class,7,7,0,7,1,1,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\psi_demo\src\main\java\org\intellij\sdk\psi\PsiNavigationDemoAction.java,org.intellij.sdk.psi.PsiNavigationDemoAction,class,8,8,0,8,10,2,0,16,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,8,0,0,10,0,9,0,9,2,1,0,0,29,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\run_configuration\src\main\java\org\jetbrains\sdk\runConfiguration\DemoSettingsEditor.java,org.jetbrains.sdk.runConfiguration.DemoSettingsEditor,class,5,6,1,5,4,2,0,6,0,0.5,0.33333334,0.33333334,4,0,0,1,3,0,3,0,0,0,2,0,0,2,0,0,0,0,0,17,1,0,0,0,0,0,0,1,0,2,0,0,0,0,25,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\psi\SimpleFile.java,org.intellij.sdk.language.psi.SimpleFile,class,5,10,5,5,3,2,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCodeStyleSettingsProvider.java,org.intellij.sdk.language.SimpleCodeStyleSettingsProvider$Anonymous1,anonymous,3,3,0,3,1,1,0,1,0,0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleReferenceContributor.java,org.intellij.sdk.language.SimpleReferenceContributor,class,5,5,0,5,1,2,0,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\psi\SimpleTokenType.java,org.intellij.sdk.language.psi.SimpleTokenType,class,3,4,1,3,2,2,0,1,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\gen\org\intellij\sdk\language\psi\impl\SimplePropertyImpl.java,org.intellij.sdk.language.psi.impl.SimplePropertyImpl,class,10,13,3,10,10,3,0,9,36,0,0,0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,30,6,0,0,0,0,0,0,0,0,0,1,0,0,0,23,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\run_configuration\src\main\java\org\jetbrains\sdk\runConfiguration\DemoRunConfiguration.java,org.jetbrains.sdk.runConfiguration.DemoRunConfiguration$Anonymous1,anonymous,6,6,0,6,1,1,0,5,0,0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,2,0,2,0,0,0,0,14,-1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\comparing_string_references_inspection\src\main\java\org\intellij\sdk\codeInspection\ComparingStringReferencesInspection.java,org.intellij.sdk.codeInspection.ComparingStringReferencesInspection$ReplaceWithEqualsQuickFix,innerclass,12,12,0,12,5,1,0,15,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,27,3,0,2,0,0,3,1,8,0,8,1,0,0,0,75,10,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCompletionContributor.java,org.intellij.sdk.language.SimpleCompletionContributor,class,2,2,0,2,1,2,0,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0
D:\BilalModel\bilal\OOP\Ijaz\intellij-sdk-docs\code_samples\simple_language_plugin\src\main\java\org\intellij\sdk\language\SimpleCompletionContributor.java,org.intellij.sdk.language.SimpleCompletionContributor$Anonymous1,anonymous,1,1,0,1,1,1,0,2,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,-1,0
